BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Taxon,Genus,Sp,Strain,BsgenomeFile,GrangesFile,OrganismdbiFile,OrgdbFile,TxdbFile,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath,md5sum
3.1,FungiDB-46_Foxysporum54006,16975,16247,GFF,http://FungiDB.org/common/downloads/release-46/Foxysporum54006/gff/data/FungiDB-46_Foxysporum54006.gff,46,Fusarium oxysporum f. sp. cubense tropical race 4 54006,1089451,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v46,GRanges.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v46.rda,fungidb.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v46,org.Foxysporum.f.sp.cubense.tropical.race.4.54006.v46.eg.db,TxDb.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.FungiDB.v46,Fusarium oxysporum f sp cubense tropical race 4 54006,Fusarium,oxysporum,f.sp.cubense.tropical.race.4.54006,EuPathDB/BSgenome/3.10/BSGenome.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Foxysporum.f.sp.cubense.tropical.race.4.54006.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.FungiDB.v46.sqlite,Fusarium oxysporum f. sp. cubense tropical race 4 54006,Transcript information for Fusarium oxysporum f sp cubense tropical race 4 54006,FungiDB 46 annotations for Fusarium oxysporum f sp cubense tropical race 4 54006,OrgDb,SQLiteFile,org.Foxysporum.f.sp.cubense.tropical.race.4.54006.v46.eg.db,EuPathDB/OrgDb/3.10/org.Foxysporum.f.sp.cubense.tropical.race.4.54006.v46.eg.sqlite,d5007d823e96712fca3d0ffcb591f20c
3.1,FungiDB-46_Foxysporum4287,21354,20428,GFF,http://FungiDB.org/common/downloads/release-46/Foxysporum4287/gff/data/FungiDB-46_Foxysporum4287.gff,46,Fusarium oxysporum f. sp. lycopersici 4287,426428,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.oxysporum.f.sp.lycopersici.4287.v46,GRanges.Fusarium.oxysporum.f.sp.lycopersici.4287.v46.rda,fungidb.Fusarium.oxysporum.f.sp.lycopersici.4287.v46,org.Foxysporum.f.sp.lycopersici.4287.v46.eg.db,TxDb.Fusarium.oxysporum.f.sp.lycopersici.4287.FungiDB.v46,Fusarium oxysporum f sp lycopersici 4287,Fusarium,oxysporum,f.sp.lycopersici.4287,EuPathDB/BSgenome/3.10/BSGenome.Fusarium.oxysporum.f.sp.lycopersici.4287.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Fusarium.oxysporum.f.sp.lycopersici.4287.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Fusarium.oxysporum.f.sp.lycopersici.4287.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Foxysporum.f.sp.lycopersici.4287.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Fusarium.oxysporum.f.sp.lycopersici.4287.FungiDB.v46.sqlite,Fusarium oxysporum f. sp. lycopersici 4287,Transcript information for Fusarium oxysporum f sp lycopersici 4287,FungiDB 46 annotations for Fusarium oxysporum f sp lycopersici 4287,OrgDb,SQLiteFile,org.Foxysporum.f.sp.lycopersici.4287.v46.eg.db,EuPathDB/OrgDb/3.10/org.Foxysporum.f.sp.lycopersici.4287.v46.eg.sqlite,24c96b224f4c93b510624857ae000e1c
3.1,FungiDB-46_Foxysporum26406,20033,19152,GFF,http://FungiDB.org/common/downloads/release-46/Foxysporum26406/gff/data/FungiDB-46_Foxysporum26406.gff,46,Fusarium oxysporum f. sp. melonis 26406,1089452,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.oxysporum.f.sp.melonis.26406.v46,GRanges.Fusarium.oxysporum.f.sp.melonis.26406.v46.rda,fungidb.Fusarium.oxysporum.f.sp.melonis.26406.v46,org.Foxysporum.f.sp.melonis.26406.v46.eg.db,TxDb.Fusarium.oxysporum.f.sp.melonis.26406.FungiDB.v46,Fusarium oxysporum f sp melonis 26406,Fusarium,oxysporum,f.sp.melonis.26406,EuPathDB/BSgenome/3.10/BSGenome.Fusarium.oxysporum.f.sp.melonis.26406.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Fusarium.oxysporum.f.sp.melonis.26406.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Fusarium.oxysporum.f.sp.melonis.26406.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Foxysporum.f.sp.melonis.26406.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Fusarium.oxysporum.f.sp.melonis.26406.FungiDB.v46.sqlite,Fusarium oxysporum f. sp. melonis 26406,Transcript information for Fusarium oxysporum f sp melonis 26406,FungiDB 46 annotations for Fusarium oxysporum f sp melonis 26406,OrgDb,SQLiteFile,org.Foxysporum.f.sp.melonis.26406.v46.eg.db,EuPathDB/OrgDb/3.10/org.Foxysporum.f.sp.melonis.26406.v46.eg.sqlite,0001ab3bd3ab59bf1d03c4652f3d1d06
3.1,FungiDB-46_FproliferatumET1,16509,15809,GFF,http://FungiDB.org/common/downloads/release-46/FproliferatumET1/gff/data/FungiDB-46_FproliferatumET1.gff,46,Fusarium proliferatum ET1,1227346,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.proliferatum.ET1.v46,GRanges.Fusarium.proliferatum.ET1.v46.rda,fungidb.Fusarium.proliferatum.ET1.v46,org.Fproliferatum.ET1.v46.eg.db,TxDb.Fusarium.proliferatum.ET1.FungiDB.v46,Fusarium proliferatum ET1,Fusarium,proliferatum,ET1,EuPathDB/BSgenome/3.10/BSGenome.Fusarium.proliferatum.ET1.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Fusarium.proliferatum.ET1.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Fusarium.proliferatum.ET1.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Fproliferatum.ET1.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Fusarium.proliferatum.ET1.FungiDB.v46.sqlite,Fusarium proliferatum ET1,Transcript information for Fusarium proliferatum ET1,FungiDB 46 annotations for Fusarium proliferatum ET1,OrgDb,SQLiteFile,org.Fproliferatum.ET1.v46.eg.db,EuPathDB/OrgDb/3.10/org.Fproliferatum.ET1.v46.eg.sqlite,08377ee9acc3e5278960868aa6fb659e
3.1,FungiDB-46_Fverticillioides7600,16240,14958,GFF,http://FungiDB.org/common/downloads/release-46/Fverticillioides7600/gff/data/FungiDB-46_Fverticillioides7600.gff,46,Fusarium verticillioides 7600,334819,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.verticillioides.7600.v46,GRanges.Fusarium.verticillioides.7600.v46.rda,fungidb.Fusarium.verticillioides.7600.v46,org.Fverticillioides.7600.v46.eg.db,TxDb.Fusarium.verticillioides.7600.FungiDB.v46,Fusarium verticillioides 7600,Fusarium,verticillioides,7600,EuPathDB/BSgenome/3.10/BSGenome.Fusarium.verticillioides.7600.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Fusarium.verticillioides.7600.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Fusarium.verticillioides.7600.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Fverticillioides.7600.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Fusarium.verticillioides.7600.FungiDB.v46.sqlite,Fusarium verticillioides 7600,Transcript information for Fusarium verticillioides 7600,FungiDB 46 annotations for Fusarium verticillioides 7600,OrgDb,SQLiteFile,org.Fverticillioides.7600.v46.eg.db,EuPathDB/OrgDb/3.10/org.Fverticillioides.7600.v46.eg.sqlite,c5c68c950cceb0c5d30ee3b67c748cd1
3.1,FungiDB-46_HcapsulatumG186AR,9364,8367,GFF,http://FungiDB.org/common/downloads/release-46/HcapsulatumG186AR/gff/data/FungiDB-46_HcapsulatumG186AR.gff,46,Histoplasma capsulatum G186AR,447093,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Histoplasma.capsulatum.G186AR.v46,GRanges.Histoplasma.capsulatum.G186AR.v46.rda,fungidb.Histoplasma.capsulatum.G186AR.v46,org.Hcapsulatum.G186AR.v46.eg.db,TxDb.Histoplasma.capsulatum.G186AR.FungiDB.v46,Histoplasma capsulatum G186AR,Histoplasma,capsulatum,G186AR,EuPathDB/BSgenome/3.10/BSGenome.Histoplasma.capsulatum.G186AR.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Histoplasma.capsulatum.G186AR.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Histoplasma.capsulatum.G186AR.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Hcapsulatum.G186AR.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Histoplasma.capsulatum.G186AR.FungiDB.v46.sqlite,Histoplasma capsulatum G186AR,Transcript information for Histoplasma capsulatum G186AR,FungiDB 46 annotations for Histoplasma capsulatum G186AR,OrgDb,SQLiteFile,org.Hcapsulatum.G186AR.v46.eg.db,EuPathDB/OrgDb/3.10/org.Hcapsulatum.G186AR.v46.eg.sqlite,f3c6d891907c2bbb8bfc00b27f650ce2
3.1,FungiDB-46_HcapsulatumG217B,11334,9466,GFF,http://FungiDB.org/common/downloads/release-46/HcapsulatumG217B/gff/data/FungiDB-46_HcapsulatumG217B.gff,46,Histoplasma capsulatum G217B,447094,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Histoplasma.capsulatum.G217B.v46,GRanges.Histoplasma.capsulatum.G217B.v46.rda,fungidb.Histoplasma.capsulatum.G217B.v46,org.Hcapsulatum.G217B.v46.eg.db,TxDb.Histoplasma.capsulatum.G217B.FungiDB.v46,Histoplasma capsulatum G217B,Histoplasma,capsulatum,G217B,EuPathDB/BSgenome/3.10/BSGenome.Histoplasma.capsulatum.G217B.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Histoplasma.capsulatum.G217B.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Histoplasma.capsulatum.G217B.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Hcapsulatum.G217B.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Histoplasma.capsulatum.G217B.FungiDB.v46.sqlite,Histoplasma capsulatum G217B,Transcript information for Histoplasma capsulatum G217B,FungiDB 46 annotations for Histoplasma capsulatum G217B,OrgDb,SQLiteFile,org.Hcapsulatum.G217B.v46.eg.db,EuPathDB/OrgDb/3.10/org.Hcapsulatum.G217B.v46.eg.sqlite,e9f13dd52d639d1b8de9b5a929346295
3.1,FungiDB-46_HcapsulatumH143,9796,9018,GFF,http://FungiDB.org/common/downloads/release-46/HcapsulatumH143/gff/data/FungiDB-46_HcapsulatumH143.gff,46,Histoplasma capsulatum H143,544712,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Histoplasma.capsulatum.H143.v46,GRanges.Histoplasma.capsulatum.H143.v46.rda,fungidb.Histoplasma.capsulatum.H143.v46,org.Hcapsulatum.H143.v46.eg.db,TxDb.Histoplasma.capsulatum.H143.FungiDB.v46,Histoplasma capsulatum H143,Histoplasma,capsulatum,H143,EuPathDB/BSgenome/3.10/BSGenome.Histoplasma.capsulatum.H143.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Histoplasma.capsulatum.H143.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Histoplasma.capsulatum.H143.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Hcapsulatum.H143.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Histoplasma.capsulatum.H143.FungiDB.v46.sqlite,Histoplasma capsulatum H143,Transcript information for Histoplasma capsulatum H143,FungiDB 46 annotations for Histoplasma capsulatum H143,OrgDb,SQLiteFile,org.Hcapsulatum.H143.v46.eg.db,EuPathDB/OrgDb/3.10/org.Hcapsulatum.H143.v46.eg.sqlite,12c3fc64eb9ad0a12d85b2f287bc6e46
3.1,FungiDB-46_HcapsulatumH88,9666,8982,GFF,http://FungiDB.org/common/downloads/release-46/HcapsulatumH88/gff/data/FungiDB-46_HcapsulatumH88.gff,46,Histoplasma capsulatum H88,544711,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Histoplasma.capsulatum.H88.v46,GRanges.Histoplasma.capsulatum.H88.v46.rda,fungidb.Histoplasma.capsulatum.H88.v46,org.Hcapsulatum.H88.v46.eg.db,TxDb.Histoplasma.capsulatum.H88.FungiDB.v46,Histoplasma capsulatum H88,Histoplasma,capsulatum,H88,EuPathDB/BSgenome/3.10/BSGenome.Histoplasma.capsulatum.H88.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Histoplasma.capsulatum.H88.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Histoplasma.capsulatum.H88.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Hcapsulatum.H88.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Histoplasma.capsulatum.H88.FungiDB.v46.sqlite,Histoplasma capsulatum H88,Transcript information for Histoplasma capsulatum H88,FungiDB 46 annotations for Histoplasma capsulatum H88,OrgDb,SQLiteFile,org.Hcapsulatum.H88.v46.eg.db,EuPathDB/OrgDb/3.10/org.Hcapsulatum.H88.v46.eg.sqlite,13f3492e65d00d47bb41f547216c798b
3.1,FungiDB-46_HcapsulatumNAm1,9402,8597,GFF,http://FungiDB.org/common/downloads/release-46/HcapsulatumNAm1/gff/data/FungiDB-46_HcapsulatumNAm1.gff,46,Histoplasma capsulatum NAm1,339724,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Histoplasma.capsulatum.NAm1.v46,GRanges.Histoplasma.capsulatum.NAm1.v46.rda,fungidb.Histoplasma.capsulatum.NAm1.v46,org.Hcapsulatum.NAm1.v46.eg.db,TxDb.Histoplasma.capsulatum.NAm1.FungiDB.v46,Histoplasma capsulatum NAm1,Histoplasma,capsulatum,NAm1,EuPathDB/BSgenome/3.10/BSGenome.Histoplasma.capsulatum.NAm1.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Histoplasma.capsulatum.NAm1.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Histoplasma.capsulatum.NAm1.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Hcapsulatum.NAm1.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Histoplasma.capsulatum.NAm1.FungiDB.v46.sqlite,Histoplasma capsulatum NAm1,Transcript information for Histoplasma capsulatum NAm1,FungiDB 46 annotations for Histoplasma capsulatum NAm1,OrgDb,SQLiteFile,org.Hcapsulatum.NAm1.v46.eg.db,EuPathDB/OrgDb/3.10/org.Hcapsulatum.NAm1.v46.eg.sqlite,f7c52547110b5b38e0b5cf754dee6784
3.1,FungiDB-46_HarabidopsidisEmoy2,14267,11070,GFF,http://FungiDB.org/common/downloads/release-46/HarabidopsidisEmoy2/gff/data/FungiDB-46_HarabidopsidisEmoy2.gff,46,Hyaloperonospora arabidopsidis Emoy2,559515,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Hyaloperonospora.arabidopsidis.Emoy2.v46,GRanges.Hyaloperonospora.arabidopsidis.Emoy2.v46.rda,fungidb.Hyaloperonospora.arabidopsidis.Emoy2.v46,org.Harabidopsidis.Emoy2.v46.eg.db,TxDb.Hyaloperonospora.arabidopsidis.Emoy2.FungiDB.v46,Hyaloperonospora arabidopsidis Emoy2,Hyaloperonospora,arabidopsidis,Emoy2,EuPathDB/BSgenome/3.10/BSGenome.Hyaloperonospora.arabidopsidis.Emoy2.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Hyaloperonospora.arabidopsidis.Emoy2.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Hyaloperonospora.arabidopsidis.Emoy2.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Harabidopsidis.Emoy2.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Hyaloperonospora.arabidopsidis.Emoy2.FungiDB.v46.sqlite,Hyaloperonospora arabidopsidis Emoy2,Transcript information for Hyaloperonospora arabidopsidis Emoy2,FungiDB 46 annotations for Hyaloperonospora arabidopsidis Emoy2,OrgDb,SQLiteFile,org.Harabidopsidis.Emoy2.v46.eg.db,EuPathDB/OrgDb/3.10/org.Harabidopsidis.Emoy2.v46.eg.sqlite,24fb6fab3e99bec5eab9b38c345b5a2e
3.1,FungiDB-46_KbestiolaeCBS10118,9270,8122,GFF,http://FungiDB.org/common/downloads/release-46/KbestiolaeCBS10118/gff/data/FungiDB-46_KbestiolaeCBS10118.gff,46,Kwoniella bestiolae CBS 10118,1296100,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Kwoniella.bestiolae.CBS.10118.v46,GRanges.Kwoniella.bestiolae.CBS.10118.v46.rda,fungidb.Kwoniella.bestiolae.CBS.10118.v46,org.Kbestiolae.CBS.10118.v46.eg.db,TxDb.Kwoniella.bestiolae.CBS.10118.FungiDB.v46,Kwoniella bestiolae CBS 10118,Kwoniella,bestiolae,CBS.10118,EuPathDB/BSgenome/3.10/BSGenome.Kwoniella.bestiolae.CBS.10118.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Kwoniella.bestiolae.CBS.10118.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Kwoniella.bestiolae.CBS.10118.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Kbestiolae.CBS.10118.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Kwoniella.bestiolae.CBS.10118.FungiDB.v46.sqlite,Kwoniella bestiolae CBS 10118,Transcript information for Kwoniella bestiolae CBS 10118,FungiDB 46 annotations for Kwoniella bestiolae CBS 10118,OrgDb,SQLiteFile,org.Kbestiolae.CBS.10118.v46.eg.db,EuPathDB/OrgDb/3.10/org.Kbestiolae.CBS.10118.v46.eg.sqlite,bb163ff8af871d049911d641c56046bc
3.1,FungiDB-46_KdejecticolaCBS10117,8724,7852,GFF,http://FungiDB.org/common/downloads/release-46/KdejecticolaCBS10117/gff/data/FungiDB-46_KdejecticolaCBS10117.gff,46,Kwoniella dejecticola CBS 10117,1296121,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Kwoniella.dejecticola.CBS.10117.v46,GRanges.Kwoniella.dejecticola.CBS.10117.v46.rda,fungidb.Kwoniella.dejecticola.CBS.10117.v46,org.Kdejecticola.CBS.10117.v46.eg.db,TxDb.Kwoniella.dejecticola.CBS.10117.FungiDB.v46,Kwoniella dejecticola CBS 10117,Kwoniella,dejecticola,CBS.10117,EuPathDB/BSgenome/3.10/BSGenome.Kwoniella.dejecticola.CBS.10117.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Kwoniella.dejecticola.CBS.10117.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Kwoniella.dejecticola.CBS.10117.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Kdejecticola.CBS.10117.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Kwoniella.dejecticola.CBS.10117.FungiDB.v46.sqlite,Kwoniella dejecticola CBS 10117,Transcript information for Kwoniella dejecticola CBS 10117,FungiDB 46 annotations for Kwoniella dejecticola CBS 10117,OrgDb,SQLiteFile,org.Kdejecticola.CBS.10117.v46.eg.db,EuPathDB/OrgDb/3.10/org.Kdejecticola.CBS.10117.v46.eg.sqlite,83d5c4d5986d01dc5db5a70790202c69
3.1,FungiDB-46_KheveanensisCBS569,8002,7197,GFF,http://FungiDB.org/common/downloads/release-46/KheveanensisCBS569/gff/data/FungiDB-46_KheveanensisCBS569.gff,46,Kwoniella heveanensis CBS 569,1296119,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Kwoniella.heveanensis.CBS.569.v46,GRanges.Kwoniella.heveanensis.CBS.569.v46.rda,fungidb.Kwoniella.heveanensis.CBS.569.v46,org.Kheveanensis.CBS.569.v46.eg.db,TxDb.Kwoniella.heveanensis.CBS.569.FungiDB.v46,Kwoniella heveanensis CBS 569,Kwoniella,heveanensis,CBS.569,EuPathDB/BSgenome/3.10/BSGenome.Kwoniella.heveanensis.CBS.569.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Kwoniella.heveanensis.CBS.569.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Kwoniella.heveanensis.CBS.569.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Kheveanensis.CBS.569.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Kwoniella.heveanensis.CBS.569.FungiDB.v46.sqlite,Kwoniella heveanensis CBS 569,Transcript information for Kwoniella heveanensis CBS 569,FungiDB 46 annotations for Kwoniella heveanensis CBS 569,OrgDb,SQLiteFile,org.Kheveanensis.CBS.569.v46.eg.db,EuPathDB/OrgDb/3.10/org.Kheveanensis.CBS.569.v46.eg.sqlite,af7cf3a8a5c5b1747ba267e46c195b23
3.1,FungiDB-46_MglobosaCBS7966,4369,4087,GFF,http://FungiDB.org/common/downloads/release-46/MglobosaCBS7966/gff/data/FungiDB-46_MglobosaCBS7966.gff,46,Malassezia globosa CBS 7966,425265,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Malassezia.globosa.CBS.7966.v46,GRanges.Malassezia.globosa.CBS.7966.v46.rda,fungidb.Malassezia.globosa.CBS.7966.v46,org.Mglobosa.CBS.7966.v46.eg.db,TxDb.Malassezia.globosa.CBS.7966.FungiDB.v46,Malassezia globosa CBS 7966,Malassezia,globosa,CBS.7966,EuPathDB/BSgenome/3.10/BSGenome.Malassezia.globosa.CBS.7966.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Malassezia.globosa.CBS.7966.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Malassezia.globosa.CBS.7966.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Mglobosa.CBS.7966.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Malassezia.globosa.CBS.7966.FungiDB.v46.sqlite,Malassezia globosa CBS 7966,Transcript information for Malassezia globosa CBS 7966,FungiDB 46 annotations for Malassezia globosa CBS 7966,OrgDb,SQLiteFile,org.Mglobosa.CBS.7966.v46.eg.db,EuPathDB/OrgDb/3.10/org.Mglobosa.CBS.7966.v46.eg.sqlite,c168741b4056d5c7f98ec6614ee1aad0
3.1,FungiDB-46_Mlarici-populina98AG31,16615,14053,GFF,http://FungiDB.org/common/downloads/release-46/Mlarici-populina98AG31/gff/data/FungiDB-46_Mlarici-populina98AG31.gff,46,Melampsora larici-populina 98AG31,747676,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Melampsora.larici.populina.98AG31.v46,GRanges.Melampsora.larici.populina.98AG31.v46.rda,fungidb.Melampsora.larici.populina.98AG31.v46,org.Mlarici.populina.98AG31.v46.eg.db,TxDb.Melampsora.larici.populina.98AG31.FungiDB.v46,Melampsora larici populina 98AG31,Melampsora,larici.populina,98AG31,EuPathDB/BSgenome/3.10/BSGenome.Melampsora.larici.populina.98AG31.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Melampsora.larici.populina.98AG31.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Melampsora.larici.populina.98AG31.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Mlarici.populina.98AG31.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Melampsora.larici.populina.98AG31.FungiDB.v46.sqlite,Melampsora larici-populina 98AG31,Transcript information for Melampsora larici populina 98AG31,FungiDB 46 annotations for Melampsora larici populina 98AG31,OrgDb,SQLiteFile,org.Mlarici.populina.98AG31.v46.eg.db,EuPathDB/OrgDb/3.10/org.Mlarici.populina.98AG31.v46.eg.sqlite,0c56807404a0464e78937d1b202e8762
