BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,Genus,Sp,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,AmoebaDB-43_EhistolyticaHM1CA,NA,NA,GFF,http://AmoebaDB.org/common/downloads/release-43/EhistolyticaHM1CA/gff/data/AmoebaDB-43_EhistolyticaHM1CA.gff,43,Entamoeba histolytica,5759,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Entamoeba.histolytica.HM.1CA.v43,GRanges.Entamoeba.histolytica.HM.1CA.v43.rda,amoebadb.Entamoeba.histolytica.HM.1CA.v43,org.Ehistolytica.HM.1CA.v43.eg.db,TxDb.Entamoeba.histolytica.HM.1CA.AmoebaDB.v43,HM.1CA,Entamoeba histolytica HM 1CA,,,Entamoeba histolytica HM-1:CA,Combined information for Entamoeba histolytica HM 1CA,AmoebaDB 43 Combined information for Entamoeba histolytica HM 1CA,OrganismDBI,SQLiteFile,amoebadb.Entamoeba.histolytica.HM.1CA.v43,EuPathDB/OrganismDbi/3.9/amoebadb.Entamoeba.histolytica.HM.1CA.v43/graphInfo.rda
3.9,AmoebaDB-43_EhistolyticaRahman,NA,NA,GFF,http://AmoebaDB.org/common/downloads/release-43/EhistolyticaRahman/gff/data/AmoebaDB-43_EhistolyticaRahman.gff,43,Entamoeba histolytica,5759,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Entamoeba.histolytica.Rahman.v43,GRanges.Entamoeba.histolytica.Rahman.v43.rda,amoebadb.Entamoeba.histolytica.Rahman.v43,org.Ehistolytica.Rahman.v43.eg.db,TxDb.Entamoeba.histolytica.Rahman.AmoebaDB.v43,Rahman,Entamoeba histolytica Rahman,,,Entamoeba histolytica Rahman,Combined information for Entamoeba histolytica Rahman,AmoebaDB 43 Combined information for Entamoeba histolytica Rahman,OrganismDBI,SQLiteFile,amoebadb.Entamoeba.histolytica.Rahman.v43,EuPathDB/OrganismDbi/3.9/amoebadb.Entamoeba.histolytica.Rahman.v43/graphInfo.rda
3.9,AmoebaDB-43_EmoshkovskiiLaredo,12518,12165,GFF,http://AmoebaDB.org/common/downloads/release-43/EmoshkovskiiLaredo/gff/data/AmoebaDB-43_EmoshkovskiiLaredo.gff,43,Entamoeba moshkovskii,41668,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Entamoeba.moshkovskii.Laredo.v43,GRanges.Entamoeba.moshkovskii.Laredo.v43.rda,amoebadb.Entamoeba.moshkovskii.Laredo.v43,org.Emoshkovskii.Laredo.v43.eg.db,TxDb.Entamoeba.moshkovskii.Laredo.AmoebaDB.v43,Laredo,Entamoeba moshkovskii Laredo,,,Entamoeba moshkovskii Laredo,Combined information for Entamoeba moshkovskii Laredo,AmoebaDB 43 Combined information for Entamoeba moshkovskii Laredo,OrganismDBI,SQLiteFile,amoebadb.Entamoeba.moshkovskii.Laredo.v43,EuPathDB/OrganismDbi/3.9/amoebadb.Entamoeba.moshkovskii.Laredo.v43/graphInfo.rda
3.9,AmoebaDB-43_NfowleriATCC30863,13428,8753,GFF,http://AmoebaDB.org/common/downloads/release-43/NfowleriATCC30863/gff/data/AmoebaDB-43_NfowleriATCC30863.gff,43,Naegleria fowleri,5763,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Naegleria.fowleri.ATCC.30863.v43,GRanges.Naegleria.fowleri.ATCC.30863.v43.rda,amoebadb.Naegleria.fowleri.ATCC.30863.v43,org.Nfowleri.ATCC.30863.v43.eg.db,TxDb.Naegleria.fowleri.ATCC.30863.AmoebaDB.v43,ATCC.30863,Naegleria fowleri ATCC 30863,,,Naegleria fowleri ATCC 30863,Combined information for Naegleria fowleri ATCC 30863,AmoebaDB 43 Combined information for Naegleria fowleri ATCC 30863,OrganismDBI,SQLiteFile,amoebadb.Naegleria.fowleri.ATCC.30863.v43,EuPathDB/OrganismDbi/3.9/amoebadb.Naegleria.fowleri.ATCC.30863.v43/graphInfo.rda
3.9,CryptoDB-43_CveliaCCMP2878,30806,22661,GFF,http://CryptoDB.org/common/downloads/release-43/CveliaCCMP2878/gff/data/CryptoDB-43_CveliaCCMP2878.gff,43,Chromera velia CCMP2878,1169474,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Chromera.velia.CCMP2878.v43,GRanges.Chromera.velia.CCMP2878.v43.rda,cryptodb.Chromera.velia.CCMP2878.v43,org.Cvelia.CCMP2878.v43.eg.db,TxDb.Chromera.velia.CCMP2878.CryptoDB.v43,CCMP2878,Chromera velia CCMP2878,,,Chromera velia CCMP2878,Combined information for Chromera velia CCMP2878,CryptoDB 43 Combined information for Chromera velia CCMP2878,OrganismDBI,SQLiteFile,cryptodb.Chromera.velia.CCMP2878.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Chromera.velia.CCMP2878.v43/graphInfo.rda
3.9,CryptoDB-43_ChominisTU502,3956,3886,GFF,http://CryptoDB.org/common/downloads/release-43/ChominisTU502/gff/data/CryptoDB-43_ChominisTU502.gff,43,Cryptosporidium hominis TU502,353151,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.TU502.v43,GRanges.Cryptosporidium.hominis.TU502.v43.rda,cryptodb.Cryptosporidium.hominis.TU502.v43,org.Chominis.TU502.v43.eg.db,TxDb.Cryptosporidium.hominis.TU502.CryptoDB.v43,TU502,Cryptosporidium hominis TU502,,,Cryptosporidium hominis TU502,Combined information for Cryptosporidium hominis TU502,CryptoDB 43 Combined information for Cryptosporidium hominis TU502,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.hominis.TU502.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.hominis.TU502.v43/graphInfo.rda
3.9,CryptoDB-43_CmurisRN66,3981,3938,GFF,http://CryptoDB.org/common/downloads/release-43/CmurisRN66/gff/data/CryptoDB-43_CmurisRN66.gff,43,Cryptosporidium muris RN66,441375,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.muris.RN66.v43,GRanges.Cryptosporidium.muris.RN66.v43.rda,cryptodb.Cryptosporidium.muris.RN66.v43,org.Cmuris.RN66.v43.eg.db,TxDb.Cryptosporidium.muris.RN66.CryptoDB.v43,RN66,Cryptosporidium muris RN66,,,Cryptosporidium muris RN66,Combined information for Cryptosporidium muris RN66,CryptoDB 43 Combined information for Cryptosporidium muris RN66,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.muris.RN66.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.muris.RN66.v43/graphInfo.rda
3.9,CryptoDB-43_CparvumIowaII,4020,3935,GFF,http://CryptoDB.org/common/downloads/release-43/CparvumIowaII/gff/data/CryptoDB-43_CparvumIowaII.gff,43,Cryptosporidium parvum Iowa II,353152,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.parvum.Iowa.II.v43,GRanges.Cryptosporidium.parvum.Iowa.II.v43.rda,cryptodb.Cryptosporidium.parvum.Iowa.II.v43,org.Cparvum.Iowa.II.v43.eg.db,TxDb.Cryptosporidium.parvum.Iowa.II.CryptoDB.v43,Iowa.II,Cryptosporidium parvum Iowa II,,,Cryptosporidium parvum Iowa II,Combined information for Cryptosporidium parvum Iowa II,CryptoDB 43 Combined information for Cryptosporidium parvum Iowa II,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.parvum.Iowa.II.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.parvum.Iowa.II.v43/graphInfo.rda
3.9,CryptoDB-43_CspchipmunkLX2015,NA,NA,GFF,http://CryptoDB.org/common/downloads/release-43/CspchipmunkLX2015/gff/data/CryptoDB-43_CspchipmunkLX2015.gff,43,Cryptosporidium sp. chipmunk LX-2015,1603071,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.sp.chipmunk.LX.2015.v43,GRanges.Cryptosporidium.sp.chipmunk.LX.2015.v43.rda,cryptodb.Cryptosporidium.sp.chipmunk.LX.2015.v43,org.Csp.chipmunk.LX.2015.v43.eg.db,TxDb.Cryptosporidium.sp.chipmunk.LX.2015.CryptoDB.v43,chipmunk.LX.2015,Cryptosporidium sp chipmunk LX 2015,,,Cryptosporidium sp. chipmunk LX-2015,Combined information for Cryptosporidium sp chipmunk LX 2015,CryptoDB 43 Combined information for Cryptosporidium sp chipmunk LX 2015,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.sp.chipmunk.LX.2015.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.sp.chipmunk.LX.2015.v43/graphInfo.rda
3.9,CryptoDB-43_VbrassicaformisCCMP3155,23503,18207,GFF,http://CryptoDB.org/common/downloads/release-43/VbrassicaformisCCMP3155/gff/data/CryptoDB-43_VbrassicaformisCCMP3155.gff,43,Vitrella brassicaformis CCMP3155,1169540,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Vitrella.brassicaformis.CCMP3155.v43,GRanges.Vitrella.brassicaformis.CCMP3155.v43.rda,cryptodb.Vitrella.brassicaformis.CCMP3155.v43,org.Vbrassicaformis.CCMP3155.v43.eg.db,TxDb.Vitrella.brassicaformis.CCMP3155.CryptoDB.v43,CCMP3155,Vitrella brassicaformis CCMP3155,,,Vitrella brassicaformis CCMP3155,Combined information for Vitrella brassicaformis CCMP3155,CryptoDB 43 Combined information for Vitrella brassicaformis CCMP3155,OrganismDBI,SQLiteFile,cryptodb.Vitrella.brassicaformis.CCMP3155.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Vitrella.brassicaformis.CCMP3155.v43/graphInfo.rda
3.9,CryptoDB-43_Candersoni30847,3948,3861,GFF,http://CryptoDB.org/common/downloads/release-43/Candersoni30847/gff/data/CryptoDB-43_Candersoni30847.gff,43,Cryptosporidium andersoni,117008,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.andersoni.isolate.30847.v43,GRanges.Cryptosporidium.andersoni.isolate.30847.v43.rda,cryptodb.Cryptosporidium.andersoni.isolate.30847.v43,org.Candersoni.isolate.30847.v43.eg.db,TxDb.Cryptosporidium.andersoni.isolate.30847.CryptoDB.v43,isolate.30847,Cryptosporidium andersoni isolate 30847,,,Cryptosporidium andersoni isolate 30847,Combined information for Cryptosporidium andersoni isolate 30847,CryptoDB 43 Combined information for Cryptosporidium andersoni isolate 30847,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.andersoni.isolate.30847.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.andersoni.isolate.30847.v43/graphInfo.rda
3.9,CryptoDB-43_CbaileyiTAMU-09Q1,NA,NA,GFF,http://CryptoDB.org/common/downloads/release-43/CbaileyiTAMU-09Q1/gff/data/CryptoDB-43_CbaileyiTAMU-09Q1.gff,43,Cryptosporidium baileyi,27987,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.baileyi.TAMU.09Q1.v43,GRanges.Cryptosporidium.baileyi.TAMU.09Q1.v43.rda,cryptodb.Cryptosporidium.baileyi.TAMU.09Q1.v43,org.Cbaileyi.TAMU.09Q1.v43.eg.db,TxDb.Cryptosporidium.baileyi.TAMU.09Q1.CryptoDB.v43,TAMU.09Q1,Cryptosporidium baileyi TAMU 09Q1,,,Cryptosporidium baileyi TAMU-09Q1,Combined information for Cryptosporidium baileyi TAMU 09Q1,CryptoDB 43 Combined information for Cryptosporidium baileyi TAMU 09Q1,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.baileyi.TAMU.09Q1.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.baileyi.TAMU.09Q1.v43/graphInfo.rda
3.9,CryptoDB-43_Chominis37999,NA,NA,GFF,http://CryptoDB.org/common/downloads/release-43/Chominis37999/gff/data/CryptoDB-43_Chominis37999.gff,43,Cryptosporidium hominis,237895,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.37999.v43,GRanges.Cryptosporidium.hominis.37999.v43.rda,cryptodb.Cryptosporidium.hominis.37999.v43,org.Chominis.37999.v43.eg.db,TxDb.Cryptosporidium.hominis.37999.CryptoDB.v43,37999,Cryptosporidium hominis 37999,,,Cryptosporidium hominis 37999,Combined information for Cryptosporidium hominis 37999,CryptoDB 43 Combined information for Cryptosporidium hominis 37999,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.hominis.37999.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.hominis.37999.v43/graphInfo.rda
3.9,CryptoDB-43_ChominisUKH1,NA,NA,GFF,http://CryptoDB.org/common/downloads/release-43/ChominisUKH1/gff/data/CryptoDB-43_ChominisUKH1.gff,43,Cryptosporidium hominis,237895,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.UKH1.v43,GRanges.Cryptosporidium.hominis.UKH1.v43.rda,cryptodb.Cryptosporidium.hominis.UKH1.v43,org.Chominis.UKH1.v43.eg.db,TxDb.Cryptosporidium.hominis.UKH1.CryptoDB.v43,UKH1,Cryptosporidium hominis UKH1,,,Cryptosporidium hominis UKH1,Combined information for Cryptosporidium hominis UKH1,CryptoDB 43 Combined information for Cryptosporidium hominis UKH1,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.hominis.UKH1.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.hominis.UKH1.v43/graphInfo.rda
3.9,CryptoDB-43_ChominisUdeA01,3863,3809,GFF,http://CryptoDB.org/common/downloads/release-43/ChominisUdeA01/gff/data/CryptoDB-43_ChominisUdeA01.gff,43,Cryptosporidium hominis,237895,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.UdeA01.v43,GRanges.Cryptosporidium.hominis.UdeA01.v43.rda,cryptodb.Cryptosporidium.hominis.UdeA01.v43,org.Chominis.UdeA01.v43.eg.db,TxDb.Cryptosporidium.hominis.UdeA01.CryptoDB.v43,UdeA01,Cryptosporidium hominis UdeA01,,,Cryptosporidium hominis UdeA01,Combined information for Cryptosporidium hominis UdeA01,CryptoDB 43 Combined information for Cryptosporidium hominis UdeA01,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.hominis.UdeA01.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.hominis.UdeA01.v43/graphInfo.rda
3.9,CryptoDB-43_Chominis30976,3994,3932,GFF,http://CryptoDB.org/common/downloads/release-43/Chominis30976/gff/data/CryptoDB-43_Chominis30976.gff,43,Cryptosporidium hominis,237895,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.isolate.30976.v43,GRanges.Cryptosporidium.hominis.isolate.30976.v43.rda,cryptodb.Cryptosporidium.hominis.isolate.30976.v43,org.Chominis.isolate.30976.v43.eg.db,TxDb.Cryptosporidium.hominis.isolate.30976.CryptoDB.v43,isolate.30976,Cryptosporidium hominis isolate 30976,,,Cryptosporidium hominis isolate 30976,Combined information for Cryptosporidium hominis isolate 30976,CryptoDB 43 Combined information for Cryptosporidium hominis isolate 30976,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.hominis.isolate.30976.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.hominis.isolate.30976.v43/graphInfo.rda
3.9,CryptoDB-43_ChominisTU502_2012,3797,3741,GFF,http://CryptoDB.org/common/downloads/release-43/ChominisTU502_2012/gff/data/CryptoDB-43_ChominisTU502_2012.gff,43,Cryptosporidium hominis,237895,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.isolate.TU502.2012.v43,GRanges.Cryptosporidium.hominis.isolate.TU502.2012.v43.rda,cryptodb.Cryptosporidium.hominis.isolate.TU502.2012.v43,org.Chominis.isolate.TU502.2012.v43.eg.db,TxDb.Cryptosporidium.hominis.isolate.TU502.2012.CryptoDB.v43,isolate.TU502.2012,Cryptosporidium hominis isolate TU502 2012,,,Cryptosporidium hominis isolate TU502_2012,Combined information for Cryptosporidium hominis isolate TU502 2012,CryptoDB 43 Combined information for Cryptosporidium hominis isolate TU502 2012,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.hominis.isolate.TU502.2012.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.hominis.isolate.TU502.2012.v43/graphInfo.rda
3.9,CryptoDB-43_CmeleagridisUKMEL1,3806,3742,GFF,http://CryptoDB.org/common/downloads/release-43/CmeleagridisUKMEL1/gff/data/CryptoDB-43_CmeleagridisUKMEL1.gff,43,Cryptosporidium meleagridis,93969,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.meleagridis.UKMEL1.v43,GRanges.Cryptosporidium.meleagridis.UKMEL1.v43.rda,cryptodb.Cryptosporidium.meleagridis.UKMEL1.v43,org.Cmeleagridis.UKMEL1.v43.eg.db,TxDb.Cryptosporidium.meleagridis.UKMEL1.CryptoDB.v43,strain.UKMEL1,Cryptosporidium meleagridis UKMEL1,,,Cryptosporidium meleagridis strain UKMEL1,Combined information for Cryptosporidium meleagridis UKMEL1,CryptoDB 43 Combined information for Cryptosporidium meleagridis UKMEL1,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.meleagridis.UKMEL1.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.meleagridis.UKMEL1.v43/graphInfo.rda
3.9,CryptoDB-43_CtyzzeriUGA55,4038,3948,GFF,http://CryptoDB.org/common/downloads/release-43/CtyzzeriUGA55/gff/data/CryptoDB-43_CtyzzeriUGA55.gff,43,Cryptosporidium tyzzeri,756076,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.tyzzeri.isolate.UGA55.v43,GRanges.Cryptosporidium.tyzzeri.isolate.UGA55.v43.rda,cryptodb.Cryptosporidium.tyzzeri.isolate.UGA55.v43,org.Ctyzzeri.isolate.UGA55.v43.eg.db,TxDb.Cryptosporidium.tyzzeri.isolate.UGA55.CryptoDB.v43,isolate.UGA55,Cryptosporidium tyzzeri isolate UGA55,,,Cryptosporidium tyzzeri isolate UGA55,Combined information for Cryptosporidium tyzzeri isolate UGA55,CryptoDB 43 Combined information for Cryptosporidium tyzzeri isolate UGA55,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.tyzzeri.isolate.UGA55.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.tyzzeri.isolate.UGA55.v43/graphInfo.rda
3.9,CryptoDB-43_Cubiquitum39726,3811,3735,GFF,http://CryptoDB.org/common/downloads/release-43/Cubiquitum39726/gff/data/CryptoDB-43_Cubiquitum39726.gff,43,Cryptosporidium ubiquitum,857276,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.ubiquitum.isolate.39726.v43,GRanges.Cryptosporidium.ubiquitum.isolate.39726.v43.rda,cryptodb.Cryptosporidium.ubiquitum.isolate.39726.v43,org.Cubiquitum.isolate.39726.v43.eg.db,TxDb.Cryptosporidium.ubiquitum.isolate.39726.CryptoDB.v43,isolate.39726,Cryptosporidium ubiquitum isolate 39726,,,Cryptosporidium ubiquitum isolate 39726,Combined information for Cryptosporidium ubiquitum isolate 39726,CryptoDB 43 Combined information for Cryptosporidium ubiquitum isolate 39726,OrganismDBI,SQLiteFile,cryptodb.Cryptosporidium.ubiquitum.isolate.39726.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Cryptosporidium.ubiquitum.isolate.39726.v43/graphInfo.rda
3.9,CryptoDB-43_GniphandrodesUnknown,6606,4197,GFF,http://CryptoDB.org/common/downloads/release-43/GniphandrodesUnknown/gff/data/CryptoDB-43_GniphandrodesUnknown.gff,43,Gregarina niphandrodes,110365,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Gregarina.niphandrodes.Unknown.strain.v43,GRanges.Gregarina.niphandrodes.Unknown.strain.v43.rda,cryptodb.Gregarina.niphandrodes.Unknown.strain.v43,org.Gniphandrodes.Unknown.strain.v43.eg.db,TxDb.Gregarina.niphandrodes.Unknown.strain.CryptoDB.v43,Unknown.strain,Gregarina niphandrodes Unknown strain,,,Gregarina niphandrodes Unknown strain,Combined information for Gregarina niphandrodes Unknown strain,CryptoDB 43 Combined information for Gregarina niphandrodes Unknown strain,OrganismDBI,SQLiteFile,cryptodb.Gregarina.niphandrodes.Unknown.strain.v43,EuPathDB/OrganismDbi/3.9/cryptodb.Gregarina.niphandrodes.Unknown.strain.v43/graphInfo.rda
3.9,FungiDB-43_Acandida2VRR,15896,13036,GFF,http://FungiDB.org/common/downloads/release-43/Acandida2VRR/gff/data/FungiDB-43_Acandida2VRR.gff,43,Albugo candida 2VRR,911350,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Albugo.candida.2VRR.v43,GRanges.Albugo.candida.2VRR.v43.rda,fungidb.Albugo.candida.2VRR.v43,org.Acandida.2VRR.v43.eg.db,TxDb.Albugo.candida.2VRR.FungiDB.v43,2VRR,Albugo candida 2VRR,,,Albugo candida 2VRR,Combined information for Albugo candida 2VRR,FungiDB 43 Combined information for Albugo candida 2VRR,OrganismDBI,SQLiteFile,fungidb.Albugo.candida.2VRR.v43,EuPathDB/OrganismDbi/3.9/fungidb.Albugo.candida.2VRR.v43/graphInfo.rda
3.9,FungiDB-43_AlaibachiiNc14,14629,12710,GFF,http://FungiDB.org/common/downloads/release-43/AlaibachiiNc14/gff/data/FungiDB-43_AlaibachiiNc14.gff,43,Albugo laibachii Nc14,890382,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Albugo.laibachii.Nc14.v43,GRanges.Albugo.laibachii.Nc14.v43.rda,fungidb.Albugo.laibachii.Nc14.v43,org.Alaibachii.Nc14.v43.eg.db,TxDb.Albugo.laibachii.Nc14.FungiDB.v43,Nc14,Albugo laibachii Nc14,,,Albugo laibachii Nc14,Combined information for Albugo laibachii Nc14,FungiDB 43 Combined information for Albugo laibachii Nc14,OrganismDBI,SQLiteFile,fungidb.Albugo.laibachii.Nc14.v43,EuPathDB/OrganismDbi/3.9/fungidb.Albugo.laibachii.Nc14.v43/graphInfo.rda
3.9,FungiDB-43_AmacrogynusATCC38327,19333,16857,GFF,http://FungiDB.org/common/downloads/release-43/AmacrogynusATCC38327/gff/data/FungiDB-43_AmacrogynusATCC38327.gff,43,Allomyces macrogynus ATCC 38327,578462,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Allomyces.macrogynus.ATCC.38327.v43,GRanges.Allomyces.macrogynus.ATCC.38327.v43.rda,fungidb.Allomyces.macrogynus.ATCC.38327.v43,org.Amacrogynus.ATCC.38327.v43.eg.db,TxDb.Allomyces.macrogynus.ATCC.38327.FungiDB.v43,ATCC.38327,Allomyces macrogynus ATCC 38327,,,Allomyces macrogynus ATCC 38327,Combined information for Allomyces macrogynus ATCC 38327,FungiDB 43 Combined information for Allomyces macrogynus ATCC 38327,OrganismDBI,SQLiteFile,fungidb.Allomyces.macrogynus.ATCC.38327.v43,EuPathDB/OrganismDbi/3.9/fungidb.Allomyces.macrogynus.ATCC.38327.v43/graphInfo.rda
3.9,FungiDB-43_AaculeatusATCC16872,11165,10477,GFF,http://FungiDB.org/common/downloads/release-43/AaculeatusATCC16872/gff/data/FungiDB-43_AaculeatusATCC16872.gff,43,Aspergillus aculeatus ATCC 16872,690307,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aspergillus.aculeatus.ATCC.16872.v43,GRanges.Aspergillus.aculeatus.ATCC.16872.v43.rda,fungidb.Aspergillus.aculeatus.ATCC.16872.v43,org.Aaculeatus.ATCC.16872.v43.eg.db,TxDb.Aspergillus.aculeatus.ATCC.16872.FungiDB.v43,ATCC.16872,Aspergillus aculeatus ATCC 16872,,,Aspergillus aculeatus ATCC 16872,Combined information for Aspergillus aculeatus ATCC 16872,FungiDB 43 Combined information for Aspergillus aculeatus ATCC 16872,OrganismDBI,SQLiteFile,fungidb.Aspergillus.aculeatus.ATCC.16872.v43,EuPathDB/OrganismDbi/3.9/fungidb.Aspergillus.aculeatus.ATCC.16872.v43/graphInfo.rda
3.9,FungiDB-43_AbrasiliensisCBS101740,13263,12104,GFF,http://FungiDB.org/common/downloads/release-43/AbrasiliensisCBS101740/gff/data/FungiDB-43_AbrasiliensisCBS101740.gff,43,Aspergillus brasiliensis CBS 101740,767769,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aspergillus.brasiliensis.CBS.101740.v43,GRanges.Aspergillus.brasiliensis.CBS.101740.v43.rda,fungidb.Aspergillus.brasiliensis.CBS.101740.v43,org.Abrasiliensis.CBS.101740.v43.eg.db,TxDb.Aspergillus.brasiliensis.CBS.101740.FungiDB.v43,CBS.101740,Aspergillus brasiliensis CBS 101740,,,Aspergillus brasiliensis CBS 101740,Combined information for Aspergillus brasiliensis CBS 101740,FungiDB 43 Combined information for Aspergillus brasiliensis CBS 101740,OrganismDBI,SQLiteFile,fungidb.Aspergillus.brasiliensis.CBS.101740.v43,EuPathDB/OrganismDbi/3.9/fungidb.Aspergillus.brasiliensis.CBS.101740.v43/graphInfo.rda
