"BiocVersion","Genome","GenomeSizeMB","NumGenes","NumOrthologs","SourceType","SourceUrl","SourceVersion","Species","Organism","Strain","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","Tags","Title","Description","RDataClass","DispatchClass","ResourceName","RDataPath"
"3.8","FungiDB-39_AmacrogynusATCC38327",57.12,"19333","16857","GFF","http://FungiDB.org/common/downloads/Current_Release/AmacrogynusATCC38327/gff/data/FungiDB-39_AmacrogynusATCC38327.gff","39","Allomyces macrogynus","Allomyces macrogynus ATCC 38327","ATCC 38327",578462,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Allomyces macrogynus ATCC 38327 genome wide annotations","FungiDB 39 genome annotations for Allomyces macrogynus ATCC 38327","OrgDb","SQLiteFile","org.Allomyces_macrogynus_ATCC_38327.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Allomyces_macrogynus_ATCC_38327.fungi.db.sqlite"
"3.8","PlasmoDB-39_PbergheiANKA",18.78,"5245","5067","GFF","http://PlasmoDB.org/common/downloads/Current_Release/PbergheiANKA/gff/data/PlasmoDB-39_PbergheiANKA.gff","39","Plasmodium berghei","Plasmodium berghei ANKA","ANKA",5823,TRUE,"PlasmoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium","Plasmodium berghei ANKA genome wide annotations","PlasmoDB 39 genome annotations for Plasmodium berghei ANKA","OrgDb","SQLiteFile","org.Plasmodium_berghei_ANKA.plasmo.db.sqlite","EuPathDB/OrgDb/3.8/org.Plasmodium_berghei_ANKA.plasmo.db.sqlite"
"3.8","PlasmoDB-39_PknowlesiH",24.4,"5483","5319","GFF","http://PlasmoDB.org/common/downloads/Current_Release/PknowlesiH/gff/data/PlasmoDB-39_PknowlesiH.gff","39","Plasmodium knowlesi","Plasmodium knowlesi strain H","strain H",5851,TRUE,"PlasmoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium","Plasmodium knowlesi strain H genome wide annotations","PlasmoDB 39 genome annotations for Plasmodium knowlesi strain H","OrgDb","SQLiteFile","org.Plasmodium_knowlesi_strain_H.plasmo.db.sqlite","EuPathDB/OrgDb/3.8/org.Plasmodium_knowlesi_strain_H.plasmo.db.sqlite"
"3.8","GiardiaDB-39_GintestinalisAssemblageBGS",11,"4562","4470","GFF","http://GiardiaDB.org/common/downloads/Current_Release/GintestinalisAssemblageBGS/gff/data/GiardiaDB-39_GintestinalisAssemblageBGS.gff","39","Giardia Assemblage","Giardia Assemblage B isolate GS","isolate GS",598745,TRUE,"GiardiaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Giardia","Giardia Assemblage B isolate GS genome wide annotations","GiardiaDB 39 genome annotations for Giardia Assemblage B isolate GS","OrgDb","SQLiteFile","org.Giardia_Assemblage_B_isolate_GS.giardia.db.sqlite","EuPathDB/OrgDb/3.8/org.Giardia_Assemblage_B_isolate_GS.giardia.db.sqlite"
"3.8","FungiDB-39_AcarbonariusITEM5010",36.15,"11735","10837","GFF","http://FungiDB.org/common/downloads/Current_Release/AcarbonariusITEM5010/gff/data/FungiDB-39_AcarbonariusITEM5010.gff","39","Aspergillus carbonarius","Aspergillus carbonarius ITEM 5010","ITEM 5010",602072,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus carbonarius ITEM 5010 genome wide annotations","FungiDB 39 genome annotations for Aspergillus carbonarius ITEM 5010","OrgDb","SQLiteFile","org.Aspergillus_carbonarius_ITEM_5010.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_carbonarius_ITEM_5010.fungi.db.sqlite"
"3.8","FungiDB-39_SpunctatusDAOMBR117",24.13,"9169","7469","GFF","http://FungiDB.org/common/downloads/Current_Release/SpunctatusDAOMBR117/gff/data/FungiDB-39_SpunctatusDAOMBR117.gff","39","Spizellomyces punctatus","Spizellomyces punctatus DAOM BR117","DAOM BR117",645134,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Spizellomyces punctatus DAOM BR117 genome wide annotations","FungiDB 39 genome annotations for Spizellomyces punctatus DAOM BR117","OrgDb","SQLiteFile","org.Spizellomyces_punctatus_DAOM_BR117.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Spizellomyces_punctatus_DAOM_BR117.fungi.db.sqlite"
"3.8","GiardiaDB-39_GintestinalisAssemblageEP15",11.52,"5159","5065","GFF","http://GiardiaDB.org/common/downloads/Current_Release/GintestinalisAssemblageEP15/gff/data/GiardiaDB-39_GintestinalisAssemblageEP15.gff","39","Giardia Assemblage","Giardia Assemblage E isolate P15","isolate P15",658858,TRUE,"GiardiaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Giardia","Giardia Assemblage E isolate P15 genome wide annotations","GiardiaDB 39 genome annotations for Giardia Assemblage E isolate P15","OrgDb","SQLiteFile","org.Giardia_Assemblage_E_isolate_P15.giardia.db.sqlite","EuPathDB/OrgDb/3.8/org.Giardia_Assemblage_E_isolate_P15.giardia.db.sqlite"
"3.8","FungiDB-39_FoxysporumFo47",49.66,"18556","17666","GFF","http://FungiDB.org/common/downloads/Current_Release/FoxysporumFo47/gff/data/FungiDB-39_FoxysporumFo47.gff","39","Fusarium oxysporum","Fusarium oxysporum Fo47","Fo47",660027,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Fusarium oxysporum Fo47 genome wide annotations","FungiDB 39 genome annotations for Fusarium oxysporum Fo47","OrgDb","SQLiteFile","org.Fusarium_oxysporum_Fo47.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Fusarium_oxysporum_Fo47.fungi.db.sqlite"
"3.8","FungiDB-39_Ssclerotiorum1980UF-70",38.46,"14715","10152","GFF","http://FungiDB.org/common/downloads/Current_Release/Ssclerotiorum1980UF-70/gff/data/FungiDB-39_Ssclerotiorum1980UF-70.gff","39","Sclerotinia sclerotiorum","Sclerotinia sclerotiorum 1980 UF-70","1980 UF-70",665079,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Sclerotinia sclerotiorum 1980 UF-70 genome wide annotations","FungiDB 39 genome annotations for Sclerotinia sclerotiorum 1980 UF-70","OrgDb","SQLiteFile","org.Sclerotinia_sclerotiorum_1980_UF-70.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Sclerotinia_sclerotiorum_1980_UF-70.fungi.db.sqlite"
"3.8","TriTrypDB-39_TbruceigambienseDAL972",22.15,"8082","7988","GFF","http://TriTrypDB.org/common/downloads/Current_Release/TbruceigambienseDAL972/gff/data/TriTrypDB-39_TbruceigambienseDAL972.gff","39","Trypanosoma brucei","Trypanosoma brucei gambiense DAL972","gambiense DAL972",679716,TRUE,"TriTrypDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania","Trypanosoma brucei gambiense DAL972 genome wide annotations","TriTrypDB 39 genome annotations for Trypanosoma brucei gambiense DAL972","OrgDb","SQLiteFile","org.Trypanosoma_brucei_gambiense_DAL972.tritryp.db.sqlite","EuPathDB/OrgDb/3.8/org.Trypanosoma_brucei_gambiense_DAL972.tritryp.db.sqlite"
"3.8","FungiDB-39_AaculeatusATCC16872",35.42,"11165","10476","GFF","http://FungiDB.org/common/downloads/Current_Release/AaculeatusATCC16872/gff/data/FungiDB-39_AaculeatusATCC16872.gff","39","Aspergillus aculeatus","Aspergillus aculeatus ATCC 16872","ATCC 16872",690307,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus aculeatus ATCC 16872 genome wide annotations","FungiDB 39 genome annotations for Aspergillus aculeatus ATCC 16872","OrgDb","SQLiteFile","org.Aspergillus_aculeatus_ATCC_16872.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_aculeatus_ATCC_16872.fungi.db.sqlite"
"3.8","FungiDB-39_SparasiticaCBS223-65",53.13,"20435","19045","GFF","http://FungiDB.org/common/downloads/Current_Release/SparasiticaCBS223-65/gff/data/FungiDB-39_SparasiticaCBS223-65.gff","39","Saprolegnia parasitica","Saprolegnia parasitica CBS 223.65","CBS 223.65",695850,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Saprolegnia parasitica CBS 223.65 genome wide annotations","FungiDB 39 genome annotations for Saprolegnia parasitica CBS 223.65","OrgDb","SQLiteFile","org.Saprolegnia_parasitica_CBS_223_65.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Saprolegnia_parasitica_CBS_223_65.fungi.db.sqlite"
"3.8","FungiDB-39_Mlarici-populina98AG31",101.13,"16615","13969","GFF","http://FungiDB.org/common/downloads/Current_Release/Mlarici-populina98AG31/gff/data/FungiDB-39_Mlarici-populina98AG31.gff","39","Melampsora larici-populina","Melampsora larici-populina 98AG31","98AG31",747676,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Melampsora larici-populina 98AG31 genome wide annotations","FungiDB 39 genome annotations for Melampsora larici-populina 98AG31","OrgDb","SQLiteFile","org.Melampsora_larici-populina_98AG31.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Melampsora_larici-populina_98AG31.fungi.db.sqlite"
"3.8","FungiDB-39_McircinelloidesCBS277-49",36.59,"11956","10639","GFF","http://FungiDB.org/common/downloads/Current_Release/McircinelloidesCBS277-49/gff/data/FungiDB-39_McircinelloidesCBS277-49.gff","39","Mucor circinelloides","Mucor circinelloides f. lusitanicus CBS 277.49","f. lusitanicus CBS 277.49",747725,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Mucor circinelloides f. lusitanicus CBS 277.49 genome wide annotations","FungiDB 39 genome annotations for Mucor circinelloides f. lusitanicus CBS 277.49","OrgDb","SQLiteFile","org.Mucor_circinelloides_f_lusitanicus_CBS_277_49.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Mucor_circinelloides_f_lusitanicus_CBS_277_49.fungi.db.sqlite"
"3.8","FungiDB-39_PparasiticaINRA-310",82.39,"23240","20166","GFF","http://FungiDB.org/common/downloads/Current_Release/PparasiticaINRA-310/gff/data/FungiDB-39_PparasiticaINRA-310.gff","39","Phytophthora parasitica","Phytophthora parasitica INRA-310","INRA-310",761204,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Phytophthora parasitica INRA-310 genome wide annotations","FungiDB 39 genome annotations for Phytophthora parasitica INRA-310","OrgDb","SQLiteFile","org.Phytophthora_parasitica_INRA-310.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Phytophthora_parasitica_INRA-310.fungi.db.sqlite"
"3.8","FungiDB-39_PblakesleeanusNRRL1555",53.94,"16837","14546","GFF","http://FungiDB.org/common/downloads/Current_Release/PblakesleeanusNRRL1555/gff/data/FungiDB-39_PblakesleeanusNRRL1555.gff","39","Phycomyces blakesleeanus","Phycomyces blakesleeanus NRRL 1555(-)","NRRL 1555(-)",763407,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Phycomyces blakesleeanus NRRL 1555(-) genome wide annotations","FungiDB 39 genome annotations for Phycomyces blakesleeanus NRRL 1555(-)","OrgDb","SQLiteFile","org.Phycomyces_blakesleeanus_NRRL_1555(-).fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Phycomyces_blakesleeanus_NRRL_1555(-).fungi.db.sqlite"
"3.8","FungiDB-39_PcapsiciLT1534",64.02,"20361","19386","GFF","http://FungiDB.org/common/downloads/Current_Release/PcapsiciLT1534/gff/data/FungiDB-39_PcapsiciLT1534.gff","39","Phytophthora capsici","Phytophthora capsici LT1534","LT1534",763924,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Phytophthora capsici LT1534 genome wide annotations","FungiDB 39 genome annotations for Phytophthora capsici LT1534","OrgDb","SQLiteFile","org.Phytophthora_capsici_LT1534.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Phytophthora_capsici_LT1534.fungi.db.sqlite"
"3.8","FungiDB-39_AbrasiliensisCBS101740",35.8,"13263","12082","GFF","http://FungiDB.org/common/downloads/Current_Release/AbrasiliensisCBS101740/gff/data/FungiDB-39_AbrasiliensisCBS101740.gff","39","Aspergillus brasiliensis","Aspergillus brasiliensis CBS 101740","CBS 101740",767769,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus brasiliensis CBS 101740 genome wide annotations","FungiDB 39 genome annotations for Aspergillus brasiliensis CBS 101740","OrgDb","SQLiteFile","org.Aspergillus_brasiliensis_CBS_101740.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_brasiliensis_CBS_101740.fungi.db.sqlite"
"3.8","FungiDB-39_AtubingensisCBS134.48",35.15,"12592","11570","GFF","http://FungiDB.org/common/downloads/Current_Release/AtubingensisCBS134.48/gff/data/FungiDB-39_AtubingensisCBS134.48.gff","39","Aspergillus tubingensis","Aspergillus tubingensis CBS 134.48","CBS 134.48",767770,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus tubingensis CBS 134.48 genome wide annotations","FungiDB 39 genome annotations for Aspergillus tubingensis CBS 134.48","OrgDb","SQLiteFile","org.Aspergillus_tubingensis_CBS_134_48.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_tubingensis_CBS_134_48.fungi.db.sqlite"
"3.8","FungiDB-39_Smacrosporak-hell",39.96,"11311","9965","GFF","http://FungiDB.org/common/downloads/Current_Release/Smacrosporak-hell/gff/data/FungiDB-39_Smacrosporak-hell.gff","39","Sordaria macrospora","Sordaria macrospora k-hell","k-hell",771870,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Sordaria macrospora k-hell genome wide annotations","FungiDB 39 genome annotations for Sordaria macrospora k-hell","OrgDb","SQLiteFile","org.Sordaria_macrospora_k-hell.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Sordaria_macrospora_k-hell.fungi.db.sqlite"
"3.8","TriTrypDB-39_LmajorLV39c5",32.33,"9101","8925","GFF","http://TriTrypDB.org/common/downloads/Current_Release/LmajorLV39c5/gff/data/TriTrypDB-39_LmajorLV39c5.gff","39","Leishmania major","Leishmania major strain LV39c5","strain LV39c5",860569,TRUE,"TriTrypDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania","Leishmania major strain LV39c5 genome wide annotations","TriTrypDB 39 genome annotations for Leishmania major strain LV39c5","OrgDb","SQLiteFile","org.Leishmania_major_strain_LV39c5.tritryp.db.sqlite","EuPathDB/OrgDb/3.8/org.Leishmania_major_strain_LV39c5.tritryp.db.sqlite"
"3.8","TriTrypDB-39_LmajorSD75.1",31.24,"8931","8785","GFF","http://TriTrypDB.org/common/downloads/Current_Release/LmajorSD75.1/gff/data/TriTrypDB-39_LmajorSD75.1.gff","39","Leishmania major","Leishmania major strain SD 75.1","strain SD 75.1",860570,TRUE,"TriTrypDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania","Leishmania major strain SD 75.1 genome wide annotations","TriTrypDB 39 genome annotations for Leishmania major strain SD 75.1","OrgDb","SQLiteFile","org.Leishmania_major_strain_SD_75_1.tritryp.db.sqlite","EuPathDB/OrgDb/3.8/org.Leishmania_major_strain_SD_75_1.tritryp.db.sqlite"
"3.8","PiroplasmaDB-39_TorientalisShintoku",9.01,"4058","3616","GFF","http://PiroplasmaDB.org/common/downloads/Current_Release/TorientalisShintoku/gff/data/PiroplasmaDB-39_TorientalisShintoku.gff","39","Theileria orientalis","Theileria orientalis strain Shintoku","strain Shintoku",869250,TRUE,"PiroplasmaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma","Theileria orientalis strain Shintoku genome wide annotations","PiroplasmaDB 39 genome annotations for Theileria orientalis strain Shintoku","OrgDb","SQLiteFile","org.Theileria_orientalis_strain_Shintoku.piroplasma.db.sqlite","EuPathDB/OrgDb/3.8/org.Theileria_orientalis_strain_Shintoku.piroplasma.db.sqlite"
"3.8","MicrosporidiaDB-39_EintestinalisATCC50506",2.22,"2011","1908","GFF","http://MicrosporidiaDB.org/common/downloads/Current_Release/EintestinalisATCC50506/gff/data/MicrosporidiaDB-39_EintestinalisATCC50506.gff","39","Encephalitozoon intestinalis","Encephalitozoon intestinalis ATCC 50506","ATCC 50506",876142,TRUE,"MicrosporidiaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia","Encephalitozoon intestinalis ATCC 50506 genome wide annotations","MicrosporidiaDB 39 genome annotations for Encephalitozoon intestinalis ATCC 50506","OrgDb","SQLiteFile","org.Encephalitozoon_intestinalis_ATCC_50506.microsporidia.db.sqlite","EuPathDB/OrgDb/3.8/org.Encephalitozoon_intestinalis_ATCC_50506.microsporidia.db.sqlite"
"3.8","MicrosporidiaDB-39_NparisiiERTm1",4.07,"2724","2632","GFF","http://MicrosporidiaDB.org/common/downloads/Current_Release/NparisiiERTm1/gff/data/MicrosporidiaDB-39_NparisiiERTm1.gff","39","Nematocida parisii","Nematocida parisii ERTm1","ERTm1",881290,TRUE,"MicrosporidiaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia","Nematocida parisii ERTm1 genome wide annotations","MicrosporidiaDB 39 genome annotations for Nematocida parisii ERTm1","OrgDb","SQLiteFile","org.Nematocida_parisii_ERTm1.microsporidia.db.sqlite","EuPathDB/OrgDb/3.8/org.Nematocida_parisii_ERTm1.microsporidia.db.sqlite"
"3.8","AmoebaDB-39_EhistolyticaKU27",15.27,"7469","7415","GFF","http://AmoebaDB.org/common/downloads/Current_Release/EhistolyticaKU27/gff/data/AmoebaDB-39_EhistolyticaKU27.gff","39","Entamoeba histolytica","Entamoeba histolytica KU27","KU27",885311,TRUE,"AmoebaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Amoeba","Entamoeba histolytica KU27 genome wide annotations","AmoebaDB 39 genome annotations for Entamoeba histolytica KU27","OrgDb","SQLiteFile","org.Entamoeba_histolytica_KU27.amoeba.db.sqlite","EuPathDB/OrgDb/3.8/org.Entamoeba_histolytica_KU27.amoeba.db.sqlite"
"3.8","AmoebaDB-39_EhistolyticaHM3IMSS",13.83,"7362","7158","GFF","http://AmoebaDB.org/common/downloads/Current_Release/EhistolyticaHM3IMSS/gff/data/AmoebaDB-39_EhistolyticaHM3IMSS.gff","39","Entamoeba histolytica","Entamoeba histolytica HM-3:IMSS","HM-3:IMSS",885315,TRUE,"AmoebaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Amoeba","Entamoeba histolytica HM-3:IMSS genome wide annotations","AmoebaDB 39 genome annotations for Entamoeba histolytica HM-3:IMSS","OrgDb","SQLiteFile","org.Entamoeba_histolytica_HM-3:IMSS.amoeba.db.sqlite","EuPathDB/OrgDb/3.8/org.Entamoeba_histolytica_HM-3:IMSS.amoeba.db.sqlite"
"3.8","AmoebaDB-39_EhistolyticaHM1IMSS-A",12.29,"6331","6316","GFF","http://AmoebaDB.org/common/downloads/Current_Release/EhistolyticaHM1IMSS-A/gff/data/AmoebaDB-39_EhistolyticaHM1IMSS-A.gff","39","Entamoeba histolytica","Entamoeba histolytica HM-1:IMSS-A","HM-1:IMSS-A",885318,TRUE,"AmoebaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Amoeba","Entamoeba histolytica HM-1:IMSS-A genome wide annotations","AmoebaDB 39 genome annotations for Entamoeba histolytica HM-1:IMSS-A","OrgDb","SQLiteFile","org.Entamoeba_histolytica_HM-1:IMSS-A.amoeba.db.sqlite","EuPathDB/OrgDb/3.8/org.Entamoeba_histolytica_HM-1:IMSS-A.amoeba.db.sqlite"
"3.8","AmoebaDB-39_EhistolyticaHM1IMSS-B",12.78,"6311","6248","GFF","http://AmoebaDB.org/common/downloads/Current_Release/EhistolyticaHM1IMSS-B/gff/data/AmoebaDB-39_EhistolyticaHM1IMSS-B.gff","39","Entamoeba histolytica","Entamoeba histolytica HM-1:IMSS-B","HM-1:IMSS-B",885319,TRUE,"AmoebaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Amoeba","Entamoeba histolytica HM-1:IMSS-B genome wide annotations","AmoebaDB 39 genome annotations for Entamoeba histolytica HM-1:IMSS-B","OrgDb","SQLiteFile","org.Entamoeba_histolytica_HM-1:IMSS-B.amoeba.db.sqlite","EuPathDB/OrgDb/3.8/org.Entamoeba_histolytica_HM-1:IMSS-B.amoeba.db.sqlite"
"3.8","FungiDB-39_AlaibachiiNc14",32.77,"14629","12710","GFF","http://FungiDB.org/common/downloads/Current_Release/AlaibachiiNc14/gff/data/FungiDB-39_AlaibachiiNc14.gff","39","Albugo laibachii","Albugo laibachii Nc14","Nc14",890382,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Albugo laibachii Nc14 genome wide annotations","FungiDB 39 genome annotations for Albugo laibachii Nc14","OrgDb","SQLiteFile","org.Albugo_laibachii_Nc14.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Albugo_laibachii_Nc14.fungi.db.sqlite"
"3.8","MicrosporidiaDB-39_EhellemATCC50504",2.25,"2006","1920","GFF","http://MicrosporidiaDB.org/common/downloads/Current_Release/EhellemATCC50504/gff/data/MicrosporidiaDB-39_EhellemATCC50504.gff","39","Encephalitozoon hellem","Encephalitozoon hellem ATCC 50504","ATCC 50504",907965,TRUE,"MicrosporidiaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia","Encephalitozoon hellem ATCC 50504 genome wide annotations","MicrosporidiaDB 39 genome annotations for Encephalitozoon hellem ATCC 50504","OrgDb","SQLiteFile","org.Encephalitozoon_hellem_ATCC_50504.microsporidia.db.sqlite","EuPathDB/OrgDb/3.8/org.Encephalitozoon_hellem_ATCC_50504.microsporidia.db.sqlite"
"3.8","FungiDB-39_Acandida2VRR",34.56,"15896","13036","GFF","http://FungiDB.org/common/downloads/Current_Release/Acandida2VRR/gff/data/FungiDB-39_Acandida2VRR.gff","39","Albugo candida","Albugo candida 2VRR","2VRR",911350,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Albugo candida 2VRR genome wide annotations","FungiDB 39 genome annotations for Albugo candida 2VRR","OrgDb","SQLiteFile","org.Albugo_candida_2VRR.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Albugo_candida_2VRR.fungi.db.sqlite"
"3.8","TriTrypDB-39_LmexicanaMHOMGT2001U1103",32.11,"8677","8239","GFF","http://TriTrypDB.org/common/downloads/Current_Release/LmexicanaMHOMGT2001U1103/gff/data/TriTrypDB-39_LmexicanaMHOMGT2001U1103.gff","39","Leishmania mexicana","Leishmania mexicana MHOM/GT/2001/U1103","MHOM/GT/2001/U1103",929439,TRUE,"TriTrypDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania","Leishmania mexicana MHOM/GT/2001/U1103 genome wide annotations","TriTrypDB 39 genome annotations for Leishmania mexicana MHOM/GT/2001/U1103","OrgDb","SQLiteFile","org.Leishmania_mexicana_MHOM_GT_2001_U1103.tritryp.db.sqlite","EuPathDB/OrgDb/3.8/org.Leishmania_mexicana_MHOM_GT_2001_U1103.tritryp.db.sqlite"
"3.8","ToxoDB-39_TgondiiVAND",64.27,"9426","9181","GFF","http://ToxoDB.org/common/downloads/Current_Release/TgondiiVAND/gff/data/ToxoDB-39_TgondiiVAND.gff","39","Toxoplasma gondii","Toxoplasma gondii VAND","VAND",933077,TRUE,"ToxoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Toxoplasmosis","Toxoplasma gondii VAND genome wide annotations","ToxoDB 39 genome annotations for Toxoplasma gondii VAND","OrgDb","SQLiteFile","org.Toxoplasma_gondii_VAND.toxo.db.sqlite","EuPathDB/OrgDb/3.8/org.Toxoplasma_gondii_VAND.toxo.db.sqlite"
"3.8","ToxoDB-39_TgondiiRUB",64.96,"10213","9874","GFF","http://ToxoDB.org/common/downloads/Current_Release/TgondiiRUB/gff/data/ToxoDB-39_TgondiiRUB.gff","39","Toxoplasma gondii","Toxoplasma gondii RUB","RUB",935652,TRUE,"ToxoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Toxoplasmosis","Toxoplasma gondii RUB genome wide annotations","ToxoDB 39 genome annotations for Toxoplasma gondii RUB","OrgDb","SQLiteFile","org.Toxoplasma_gondii_RUB.toxo.db.sqlite","EuPathDB/OrgDb/3.8/org.Toxoplasma_gondii_RUB.toxo.db.sqlite"
"3.8","MicrosporidiaDB-39_NparisiiERTm3",4.15,"2788","2670","GFF","http://MicrosporidiaDB.org/common/downloads/Current_Release/NparisiiERTm3/gff/data/MicrosporidiaDB-39_NparisiiERTm3.gff","39","Nematocida parisii","Nematocida parisii ERTm3","ERTm3",935791,TRUE,"MicrosporidiaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia","Nematocida parisii ERTm3 genome wide annotations","MicrosporidiaDB 39 genome annotations for Nematocida parisii ERTm3","OrgDb","SQLiteFile","org.Nematocida_parisii_ERTm3.microsporidia.db.sqlite","EuPathDB/OrgDb/3.8/org.Nematocida_parisii_ERTm3.microsporidia.db.sqlite"
