BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,Genus,Sp,BsgenomeFile,GrangesFile,OrganismdbiFile,OrgdbFile,TxdbFile,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
v3.9,FungiDB-44_HcapsulatumH88,9666,8982,GFF,http://FungiDB.org/common/downloads/release-42/HcapsulatumH88/gff/data/FungiDB-42_HcapsulatumH88.gff,42,Ajellomyces capsulatus H88,544711,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Histoplasma.capsulatum.H88.v42,GRanges.Histoplasma.capsulatum.H88.v42.rda,fungidb.Histoplasma.capsulatum.H88.v42,org.Hcapsulatum.H88.v42.eg.db,TxDb.Histoplasma.capsulatum.H88.FungiDB.v42,H88,Histoplasma capsulatum H88,Histoplasma,capsulatum,EuPathDB/BSgenome/v3.9/BSGenome.Histoplasma.capsulatum.H88.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Histoplasma.capsulatum.H88.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Histoplasma.capsulatum.H88.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Hcapsulatum.H88.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Histoplasma.capsulatum.H88.FungiDB.v42.sqlite,Histoplasma capsulatum H88,Transcript information for Histoplasma capsulatum H88,FungiDB 42 annotations for Histoplasma capsulatum H88,OrgDb,SQLiteFile,org.Hcapsulatum.H88.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Hcapsulatum.H88.v42.eg.sqlite
v3.9,FungiDB-44_HcapsulatumNAm1,9402,8595,GFF,http://FungiDB.org/common/downloads/release-42/HcapsulatumNAm1/gff/data/FungiDB-42_HcapsulatumNAm1.gff,42,Ajellomyces capsulatus NAm1,339724,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Histoplasma.capsulatum.NAm1.v42,GRanges.Histoplasma.capsulatum.NAm1.v42.rda,fungidb.Histoplasma.capsulatum.NAm1.v42,org.Hcapsulatum.NAm1.v42.eg.db,TxDb.Histoplasma.capsulatum.NAm1.FungiDB.v42,NAm1,Histoplasma capsulatum NAm1,Histoplasma,capsulatum,EuPathDB/BSgenome/v3.9/BSGenome.Histoplasma.capsulatum.NAm1.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Histoplasma.capsulatum.NAm1.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Histoplasma.capsulatum.NAm1.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Hcapsulatum.NAm1.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Histoplasma.capsulatum.NAm1.FungiDB.v42.sqlite,Histoplasma capsulatum NAm1,Transcript information for Histoplasma capsulatum NAm1,FungiDB 42 annotations for Histoplasma capsulatum NAm1,OrgDb,SQLiteFile,org.Hcapsulatum.NAm1.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Hcapsulatum.NAm1.v42.eg.sqlite
v3.9,FungiDB-44_HarabidopsidisEmoy2,14267,11066,GFF,http://FungiDB.org/common/downloads/release-42/HarabidopsidisEmoy2/gff/data/FungiDB-42_HarabidopsidisEmoy2.gff,42,Hyaloperonospora arabidopsidis East Malling Oystese 2,559515,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Hyaloperonospora.arabidopsidis.Emoy2.v42,GRanges.Hyaloperonospora.arabidopsidis.Emoy2.v42.rda,fungidb.Hyaloperonospora.arabidopsidis.Emoy2.v42,org.Harabidopsidis.Emoy2.v42.eg.db,TxDb.Hyaloperonospora.arabidopsidis.Emoy2.FungiDB.v42,Emoy2,Hyaloperonospora arabidopsidis Emoy2,Hyaloperonospora,arabidopsidis,EuPathDB/BSgenome/v3.9/BSGenome.Hyaloperonospora.arabidopsidis.Emoy2.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Hyaloperonospora.arabidopsidis.Emoy2.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Hyaloperonospora.arabidopsidis.Emoy2.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Harabidopsidis.Emoy2.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Hyaloperonospora.arabidopsidis.Emoy2.FungiDB.v42.sqlite,Hyaloperonospora arabidopsidis Emoy2,Transcript information for Hyaloperonospora arabidopsidis Emoy2,FungiDB 42 annotations for Hyaloperonospora arabidopsidis Emoy2,OrgDb,SQLiteFile,org.Harabidopsidis.Emoy2.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Harabidopsidis.Emoy2.v42.eg.sqlite
v3.9,FungiDB-44_KbestiolaeCBS10118,9270,8122,GFF,http://FungiDB.org/common/downloads/release-42/KbestiolaeCBS10118/gff/data/FungiDB-42_KbestiolaeCBS10118.gff,42,Kwoniella bestiolae CBS 10118,1296100,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Kwoniella.bestiolae.CBS.10118.v42,GRanges.Kwoniella.bestiolae.CBS.10118.v42.rda,fungidb.Kwoniella.bestiolae.CBS.10118.v42,org.Kbestiolae.CBS.10118.v42.eg.db,TxDb.Kwoniella.bestiolae.CBS.10118.FungiDB.v42,CBS.10118,Kwoniella bestiolae CBS 10118,Kwoniella,bestiolae,EuPathDB/BSgenome/v3.9/BSGenome.Kwoniella.bestiolae.CBS.10118.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Kwoniella.bestiolae.CBS.10118.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Kwoniella.bestiolae.CBS.10118.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Kbestiolae.CBS.10118.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Kwoniella.bestiolae.CBS.10118.FungiDB.v42.sqlite,Kwoniella bestiolae CBS 10118,Transcript information for Kwoniella bestiolae CBS 10118,FungiDB 42 annotations for Kwoniella bestiolae CBS 10118,OrgDb,SQLiteFile,org.Kbestiolae.CBS.10118.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Kbestiolae.CBS.10118.v42.eg.sqlite
v3.9,FungiDB-44_KdejecticolaCBS10117,8724,7852,GFF,http://FungiDB.org/common/downloads/release-42/KdejecticolaCBS10117/gff/data/FungiDB-42_KdejecticolaCBS10117.gff,42,Kwoniella dejecticola CBS 10117,1296121,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Kwoniella.dejecticola.CBS.10117.v42,GRanges.Kwoniella.dejecticola.CBS.10117.v42.rda,fungidb.Kwoniella.dejecticola.CBS.10117.v42,org.Kdejecticola.CBS.10117.v42.eg.db,TxDb.Kwoniella.dejecticola.CBS.10117.FungiDB.v42,CBS.10117,Kwoniella dejecticola CBS 10117,Kwoniella,dejecticola,EuPathDB/BSgenome/v3.9/BSGenome.Kwoniella.dejecticola.CBS.10117.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Kwoniella.dejecticola.CBS.10117.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Kwoniella.dejecticola.CBS.10117.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Kdejecticola.CBS.10117.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Kwoniella.dejecticola.CBS.10117.FungiDB.v42.sqlite,Kwoniella dejecticola CBS 10117,Transcript information for Kwoniella dejecticola CBS 10117,FungiDB 42 annotations for Kwoniella dejecticola CBS 10117,OrgDb,SQLiteFile,org.Kdejecticola.CBS.10117.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Kdejecticola.CBS.10117.v42.eg.sqlite
v3.9,FungiDB-44_KheveanensisCBS569,8002,7197,GFF,http://FungiDB.org/common/downloads/release-42/KheveanensisCBS569/gff/data/FungiDB-42_KheveanensisCBS569.gff,42,Cryptococcus heveanensis CBS 569,1296119,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Kwoniella.heveanensis.CBS.569.v42,GRanges.Kwoniella.heveanensis.CBS.569.v42.rda,fungidb.Kwoniella.heveanensis.CBS.569.v42,org.Kheveanensis.CBS.569.v42.eg.db,TxDb.Kwoniella.heveanensis.CBS.569.FungiDB.v42,CBS.569,Kwoniella heveanensis CBS 569,Kwoniella,heveanensis,EuPathDB/BSgenome/v3.9/BSGenome.Kwoniella.heveanensis.CBS.569.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Kwoniella.heveanensis.CBS.569.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Kwoniella.heveanensis.CBS.569.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Kheveanensis.CBS.569.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Kwoniella.heveanensis.CBS.569.FungiDB.v42.sqlite,Kwoniella heveanensis CBS 569,Transcript information for Kwoniella heveanensis CBS 569,FungiDB 42 annotations for Kwoniella heveanensis CBS 569,OrgDb,SQLiteFile,org.Kheveanensis.CBS.569.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Kheveanensis.CBS.569.v42.eg.sqlite
v3.9,FungiDB-44_LprolificansJHH5317,8978,8441,GFF,http://FungiDB.org/common/downloads/release-42/LprolificansJHH5317/gff/data/FungiDB-42_LprolificansJHH5317.gff,42,Lomentospora prolificans,41688,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Lomentospora.prolificans.JHH.5317.v42,GRanges.Lomentospora.prolificans.JHH.5317.v42.rda,fungidb.Lomentospora.prolificans.JHH.5317.v42,org.Lprolificans.JHH.5317.v42.eg.db,TxDb.Lomentospora.prolificans.JHH.5317.FungiDB.v42,JHH.5317,Lomentospora prolificans JHH 5317,Lomentospora,prolificans,EuPathDB/BSgenome/v3.9/BSGenome.Lomentospora.prolificans.JHH.5317.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Lomentospora.prolificans.JHH.5317.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Lomentospora.prolificans.JHH.5317.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Lprolificans.JHH.5317.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Lomentospora.prolificans.JHH.5317.FungiDB.v42.sqlite,Lomentospora prolificans JHH-5317,Transcript information for Lomentospora prolificans JHH 5317,FungiDB 42 annotations for Lomentospora prolificans JHH 5317,OrgDb,SQLiteFile,org.Lprolificans.JHH.5317.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Lprolificans.JHH.5317.v42.eg.sqlite
v3.9,FungiDB-44_Moryzae70-15,13184,11655,GFF,http://FungiDB.org/common/downloads/release-42/Moryzae70-15/gff/data/FungiDB-42_Moryzae70-15.gff,42,Magnaporthe oryzae 70-15,242507,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Magnaporthe.oryzae.70.15.v42,GRanges.Magnaporthe.oryzae.70.15.v42.rda,fungidb.Magnaporthe.oryzae.70.15.v42,org.Moryzae.70.15.v42.eg.db,TxDb.Magnaporthe.oryzae.70.15.FungiDB.v42,70.15,Magnaporthe oryzae 70 15,Magnaporthe,oryzae,EuPathDB/BSgenome/v3.9/BSGenome.Magnaporthe.oryzae.70.15.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Magnaporthe.oryzae.70.15.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Magnaporthe.oryzae.70.15.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Moryzae.70.15.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Magnaporthe.oryzae.70.15.FungiDB.v42.sqlite,Magnaporthe oryzae 70-15,Transcript information for Magnaporthe oryzae 70 15,FungiDB 42 annotations for Magnaporthe oryzae 70 15,OrgDb,SQLiteFile,org.Moryzae.70.15.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Moryzae.70.15.v42.eg.sqlite
v3.9,FungiDB-44_MoryzaeBR32,15000,12868,GFF,http://FungiDB.org/common/downloads/release-42/MoryzaeBR32/gff/data/FungiDB-42_MoryzaeBR32.gff,42,Magnaporthe oryzae,318829,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Magnaporthe.oryzae.BR32.v42,GRanges.Magnaporthe.oryzae.BR32.v42.rda,fungidb.Magnaporthe.oryzae.BR32.v42,org.Moryzae.BR32.v42.eg.db,TxDb.Magnaporthe.oryzae.BR32.FungiDB.v42,BR32,Magnaporthe oryzae BR32,Magnaporthe,oryzae,EuPathDB/BSgenome/v3.9/BSGenome.Magnaporthe.oryzae.BR32.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Magnaporthe.oryzae.BR32.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Magnaporthe.oryzae.BR32.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Moryzae.BR32.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Magnaporthe.oryzae.BR32.FungiDB.v42.sqlite,Magnaporthe oryzae BR32,Transcript information for Magnaporthe oryzae BR32,FungiDB 42 annotations for Magnaporthe oryzae BR32,OrgDb,SQLiteFile,org.Moryzae.BR32.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Moryzae.BR32.v42.eg.sqlite
v3.9,FungiDB-44_MglobosaCBS7966,4369,3887,GFF,http://FungiDB.org/common/downloads/release-42/MglobosaCBS7966/gff/data/FungiDB-42_MglobosaCBS7966.gff,42,Malassezia globosa CBS 7966,425265,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Malassezia.globosa.CBS.7966.v42,GRanges.Malassezia.globosa.CBS.7966.v42.rda,fungidb.Malassezia.globosa.CBS.7966.v42,org.Mglobosa.CBS.7966.v42.eg.db,TxDb.Malassezia.globosa.CBS.7966.FungiDB.v42,CBS.7966,Malassezia globosa CBS 7966,Malassezia,globosa,EuPathDB/BSgenome/v3.9/BSGenome.Malassezia.globosa.CBS.7966.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Malassezia.globosa.CBS.7966.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Malassezia.globosa.CBS.7966.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Mglobosa.CBS.7966.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Malassezia.globosa.CBS.7966.FungiDB.v42.sqlite,Malassezia globosa CBS 7966,Transcript information for Malassezia globosa CBS 7966,FungiDB 42 annotations for Malassezia globosa CBS 7966,OrgDb,SQLiteFile,org.Mglobosa.CBS.7966.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Mglobosa.CBS.7966.v42.eg.sqlite
v3.9,FungiDB-44_Mlarici-populina98AG31,16615,14052,GFF,http://FungiDB.org/common/downloads/release-42/Mlarici-populina98AG31/gff/data/FungiDB-42_Mlarici-populina98AG31.gff,42,Melampsora larici-populina 98AG31,747676,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Melampsora.larici.populina.98AG31.v42,GRanges.Melampsora.larici.populina.98AG31.v42.rda,fungidb.Melampsora.larici.populina.98AG31.v42,org.Mlarici.populina.98AG31.v42.eg.db,TxDb.Melampsora.larici.populina.98AG31.FungiDB.v42,98AG31,Melampsora larici populina 98AG31,Melampsora,larici.populina,EuPathDB/BSgenome/v3.9/BSGenome.Melampsora.larici.populina.98AG31.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Melampsora.larici.populina.98AG31.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Melampsora.larici.populina.98AG31.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Mlarici.populina.98AG31.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Melampsora.larici.populina.98AG31.FungiDB.v42.sqlite,Melampsora larici-populina 98AG31,Transcript information for Melampsora larici populina 98AG31,FungiDB 42 annotations for Melampsora larici populina 98AG31,OrgDb,SQLiteFile,org.Mlarici.populina.98AG31.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Mlarici.populina.98AG31.v42.eg.sqlite
v3.9,FungiDB-44_McircinelloidesCBS277-49,11956,10644,GFF,http://FungiDB.org/common/downloads/release-42/McircinelloidesCBS277-49/gff/data/FungiDB-42_McircinelloidesCBS277-49.gff,42,Mucor circinelloides f. lusitanicus CBS 277.49,747725,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Mucor.circinelloides.f.lusitanicus.CBS.277.49.v42,GRanges.Mucor.circinelloides.f.lusitanicus.CBS.277.49.v42.rda,fungidb.Mucor.circinelloides.f.lusitanicus.CBS.277.49.v42,org.Mcircinelloides.f.lusitanicus.CBS.277.49.v42.eg.db,TxDb.Mucor.circinelloides.f.lusitanicus.CBS.277.49.FungiDB.v42,f.lusitanicus.CBS.277.49,Mucor circinelloides f lusitanicus CBS 277 49,Mucor,circinelloides,EuPathDB/BSgenome/v3.9/BSGenome.Mucor.circinelloides.f.lusitanicus.CBS.277.49.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Mucor.circinelloides.f.lusitanicus.CBS.277.49.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Mucor.circinelloides.f.lusitanicus.CBS.277.49.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Mcircinelloides.f.lusitanicus.CBS.277.49.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Mucor.circinelloides.f.lusitanicus.CBS.277.49.FungiDB.v42.sqlite,Mucor circinelloides f. lusitanicus CBS 277.49,Transcript information for Mucor circinelloides f lusitanicus CBS 277 49,FungiDB 42 annotations for Mucor circinelloides f lusitanicus CBS 277 49,OrgDb,SQLiteFile,org.Mcircinelloides.f.lusitanicus.CBS.277.49.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Mcircinelloides.f.lusitanicus.CBS.277.49.v42.eg.sqlite
v3.9,FungiDB-44_NcrassaOR74A,10591,9757,GFF,http://FungiDB.org/common/downloads/release-42/NcrassaOR74A/gff/data/FungiDB-42_NcrassaOR74A.gff,42,Neurospora crassa OR74A,367110,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Neurospora.crassa.OR74A.v42,GRanges.Neurospora.crassa.OR74A.v42.rda,fungidb.Neurospora.crassa.OR74A.v42,org.Ncrassa.OR74A.v42.eg.db,TxDb.Neurospora.crassa.OR74A.FungiDB.v42,OR74A,Neurospora crassa OR74A,Neurospora,crassa,EuPathDB/BSgenome/v3.9/BSGenome.Neurospora.crassa.OR74A.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Neurospora.crassa.OR74A.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Neurospora.crassa.OR74A.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Ncrassa.OR74A.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Neurospora.crassa.OR74A.FungiDB.v42.sqlite,Neurospora crassa OR74A,Transcript information for Neurospora crassa OR74A,FungiDB 42 annotations for Neurospora crassa OR74A,OrgDb,SQLiteFile,org.Ncrassa.OR74A.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Ncrassa.OR74A.v42.eg.sqlite
v3.9,FungiDB-44_NdiscretaFGSC8579,10345,8642,GFF,http://FungiDB.org/common/downloads/release-42/NdiscretaFGSC8579/gff/data/FungiDB-42_NdiscretaFGSC8579.gff,42,Neurospora discreta FGSC 8579,510953,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Neurospora.discreta.FGSC.8579.v42,GRanges.Neurospora.discreta.FGSC.8579.v42.rda,fungidb.Neurospora.discreta.FGSC.8579.v42,org.Ndiscreta.FGSC.8579.v42.eg.db,TxDb.Neurospora.discreta.FGSC.8579.FungiDB.v42,FGSC.8579,Neurospora discreta FGSC 8579,Neurospora,discreta,EuPathDB/BSgenome/v3.9/BSGenome.Neurospora.discreta.FGSC.8579.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Neurospora.discreta.FGSC.8579.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Neurospora.discreta.FGSC.8579.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Ndiscreta.FGSC.8579.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Neurospora.discreta.FGSC.8579.FungiDB.v42.sqlite,Neurospora discreta FGSC 8579,Transcript information for Neurospora discreta FGSC 8579,FungiDB 42 annotations for Neurospora discreta FGSC 8579,OrgDb,SQLiteFile,org.Ndiscreta.FGSC.8579.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Ndiscreta.FGSC.8579.v42.eg.sqlite
v3.9,FungiDB-44_NtetraspermaFGSC2508,10777,9232,GFF,http://FungiDB.org/common/downloads/release-42/NtetraspermaFGSC2508/gff/data/FungiDB-42_NtetraspermaFGSC2508.gff,42,Neurospora tetrasperma FGSC 2508,510951,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Neurospora.tetrasperma.FGSC.2508.v42,GRanges.Neurospora.tetrasperma.FGSC.2508.v42.rda,fungidb.Neurospora.tetrasperma.FGSC.2508.v42,org.Ntetrasperma.FGSC.2508.v42.eg.db,TxDb.Neurospora.tetrasperma.FGSC.2508.FungiDB.v42,FGSC.2508,Neurospora tetrasperma FGSC 2508,Neurospora,tetrasperma,EuPathDB/BSgenome/v3.9/BSGenome.Neurospora.tetrasperma.FGSC.2508.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Neurospora.tetrasperma.FGSC.2508.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Neurospora.tetrasperma.FGSC.2508.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Ntetrasperma.FGSC.2508.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Neurospora.tetrasperma.FGSC.2508.FungiDB.v42.sqlite,Neurospora tetrasperma FGSC 2508,Transcript information for Neurospora tetrasperma FGSC 2508,FungiDB 42 annotations for Neurospora tetrasperma FGSC 2508,OrgDb,SQLiteFile,org.Ntetrasperma.FGSC.2508.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Ntetrasperma.FGSC.2508.v42.eg.sqlite
v3.9,FungiDB-44_PbrasiliensisPb03,8548,7984,GFF,http://FungiDB.org/common/downloads/release-42/PbrasiliensisPb03/gff/data/FungiDB-42_PbrasiliensisPb03.gff,42,Paracoccidioides brasiliensis Pb03,482561,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Paracoccidioides.brasiliensis.Pb03.v42,GRanges.Paracoccidioides.brasiliensis.Pb03.v42.rda,fungidb.Paracoccidioides.brasiliensis.Pb03.v42,org.Pbrasiliensis.Pb03.v42.eg.db,TxDb.Paracoccidioides.brasiliensis.Pb03.FungiDB.v42,Pb03,Paracoccidioides brasiliensis Pb03,Paracoccidioides,brasiliensis,EuPathDB/BSgenome/v3.9/BSGenome.Paracoccidioides.brasiliensis.Pb03.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Paracoccidioides.brasiliensis.Pb03.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Paracoccidioides.brasiliensis.Pb03.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Pbrasiliensis.Pb03.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Paracoccidioides.brasiliensis.Pb03.FungiDB.v42.sqlite,Paracoccidioides brasiliensis Pb03,Transcript information for Paracoccidioides brasiliensis Pb03,FungiDB 42 annotations for Paracoccidioides brasiliensis Pb03,OrgDb,SQLiteFile,org.Pbrasiliensis.Pb03.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Pbrasiliensis.Pb03.v42.eg.sqlite
v3.9,FungiDB-44_PbrasiliensisPb18,8522,7964,GFF,http://FungiDB.org/common/downloads/release-42/PbrasiliensisPb18/gff/data/FungiDB-42_PbrasiliensisPb18.gff,42,Paracoccidioides brasiliensis Pb18,502780,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Paracoccidioides.brasiliensis.Pb18.v42,GRanges.Paracoccidioides.brasiliensis.Pb18.v42.rda,fungidb.Paracoccidioides.brasiliensis.Pb18.v42,org.Pbrasiliensis.Pb18.v42.eg.db,TxDb.Paracoccidioides.brasiliensis.Pb18.FungiDB.v42,Pb18,Paracoccidioides brasiliensis Pb18,Paracoccidioides,brasiliensis,EuPathDB/BSgenome/v3.9/BSGenome.Paracoccidioides.brasiliensis.Pb18.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Paracoccidioides.brasiliensis.Pb18.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Paracoccidioides.brasiliensis.Pb18.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Pbrasiliensis.Pb18.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Paracoccidioides.brasiliensis.Pb18.FungiDB.v42.sqlite,Paracoccidioides brasiliensis Pb18,Transcript information for Paracoccidioides brasiliensis Pb18,FungiDB 42 annotations for Paracoccidioides brasiliensis Pb18,OrgDb,SQLiteFile,org.Pbrasiliensis.Pb18.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Pbrasiliensis.Pb18.v42.eg.sqlite
